Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Total_Purchases,Total_Campaign_Acceptance,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
1.0172961242361769,0.30017760443225916,1.6806492019863504,0.30727179399616056,1.5300381493430713,-1.759323979195917,-1.2646182929415224,1.319785413825258,0.6207845001698666,1.4080804097604147,-0.5520768893966107,2.510435172024433
1.2737216910085998,-0.26327773292815265,-0.9618376286877249,-0.3835840310899351,-1.1914841782550134,0.44549828492804183,1.3954203730765178,-1.1558242531421694,-0.501846806927944,-1.110956621707463,-1.1674211851515772,-0.5688015355646927
0.33349461284304965,0.943942287400849,0.28295648211408786,-0.7980975261415925,-0.2067879179058883,-0.6569128471339376,-1.2646182929415224,0.7986044313057995,-0.501846806927944,1.4080804097604147,1.2939559978682893,-0.2266641236103454
-1.2905339767156276,-1.204344651304055,-0.9186271522112935,-0.7980975261415925,-1.0628303954958314,0.44549828492804183,0.06540104006749761,-0.8952337618824403,-0.501846806927944,-0.7510941886406232,-0.5520768893966107,-0.91093894751904
-1.034108409943205,0.30758268983931897,-0.3053707745265553,1.5508122791511327,-0.9539695023919079,0.44549828492804183,0.06540104006749761,0.5380139400460703,-0.501846806927944,0.3284931105598957,0.06326740635835598,0.11547328834400192
0.1625442349947678,0.5091921118895935,0.18323999793770768,-1.1435254386846403,-0.3008041437683676,0.44549828492804183,0.06540104006749761,0.9288996769356641,-0.501846806927944,0.6883555436267353,1.2939559978682893,0.4576107002983492
-0.17935652070179584,0.18059741879438304,-0.02616461883269074,-0.5217551961071543,1.1836625803760423,-0.6569128471339376,0.06540104006749761,0.7986044313057995,-0.501846806927944,1.048217976693575,0.3709395542358393,0.11547328834400192
-1.3760091656397686,-0.8790941903281618,-0.7258419494702918,-0.5908407786157638,0.31277543554465514,0.44549828492804183,0.06540104006749761,-0.6346432706227111,-0.501846806927944,-0.03136932250694392,-0.5520768893966107,-0.91093894751904
-0.4357820874742186,-1.0273392227030438,-0.9302607420318711,-1.0398970649217258,0.16927698554402887,0.44549828492804183,0.06540104006749761,-1.1558242531421694,0.6207845001698666,-0.3912317555737836,-1.1674211851515772,-0.91093894751904
1.6156224467051634,-2.2075187376101364,-0.9252749178230522,0.6526997065392084,-1.2162252903240869,1.5479094169900212,1.3954203730765178,-1.6770052356616278,0.6207845001698666,-1.110956621707463,-1.782765480906544,-0.91093894751904
-1.205058787791487,-0.022612457198707657,-0.9751331599112423,-1.3162393949561642,-0.6323350454939525,0.44549828492804183,0.06540104006749761,-1.4164147444018986,-0.501846806927944,-1.110956621707463,-1.1674211851515772,-0.91093894751904
-0.6067324653225004,-2.119039910681912,-0.9053316209877761,0.3418145852504653,1.1836625803760423,-0.6569128471339376,-1.2646182929415224,-1.1558242531421694,-0.501846806927944,-0.7510941886406232,-0.859749037274094,-0.91093894751904
0.8463457463878951,0.5340349790616653,0.8247493794724202,1.1362987840994754,-0.6323350454939525,-1.759323979195917,-1.2646182929415224,0.1471282031564765,-0.501846806927944,-0.3912317555737836,0.6786117021133227,0.4576107002983492
1.4446720688568815,0.35827169381925766,-0.49150821165579833,0.13455783772463661,-0.6323350454939525,0.44549828492804183,1.3954203730765178,0.016832957526611913,-0.501846806927944,0.6883555436267353,-0.24440474151912733,-0.5688015355646927
-1.5469595434880505,-1.6497485948525643,-0.9302607420318711,-0.3835840310899351,1.351902142445742,-0.6569128471339376,-1.2646182929415224,-1.2861194987720341,-0.501846806927944,-1.110956621707463,-0.859749037274094,-0.91093894751904
1.957523202401727,1.4783983548123232,1.17874289829857,-0.9017258999045068,1.1292321338240805,-1.759323979195917,-1.2646182929415224,1.4500806594551225,2.8660471143654878,1.048217976693575,1.909300293623256,1.1418855242070438
-0.9486332210190641,-0.4779774349883265,-0.8471636718848877,0.06547225521602706,0.9807854614096395,1.5479094169900212,1.3954203730765178,-0.7649385162525757,-0.501846806927944,-0.3912317555737836,-0.859749037274094,-0.91093894751904
1.957523202401727,-0.6733761402455831,-0.4798746218352206,-1.0053542736674212,1.54983103899833,-0.6569128471339376,-1.2646182929415224,-0.2437575337331173,-0.501846806927944,-0.03136932250694392,0.06326740635835598,-0.5688015355646927
1.7010976356293042,1.2010659626317914,1.954869533471396,1.4471839053882183,0.5156525545110578,0.44549828492804183,0.06540104006749761,1.4500806594551225,0.6207845001698666,2.4876677089609336,0.986283849990806,0.4576107002983492
-1.3760091656397686,-0.8619908317750816,-0.7856718399761199,1.2744699491166944,1.2331448045141893,-0.6569128471339376,0.06540104006749761,-0.8952337618824403,-0.501846806927944,-0.7510941886406232,-0.859749037274094,-0.5688015355646927
-1.119583598867346,-0.7077739563299902,-0.4815365632381603,-0.27995565732702077,1.6636401545160682,-0.6569128471339376,-1.2646182929415224,-0.37405277936298187,-0.501846806927944,-0.03136932250694392,-0.24440474151912733,-0.2266641236103454
-0.8631580320949231,-2.360445694952063,1.868448580518533,-0.24541286607271598,0.9164585700300485,0.44549828492804183,0.06540104006749761,3.665099835162821,-0.501846806927944,-1.4708190547743025,-1.782765480906544,8.668908587202685
1.7010976356293042,0.3225839596316854,0.6086969970902631,0.4799857502676844,0.9857336838234543,0.44549828492804183,0.06540104006749761,0.2774234487863411,0.6207845001698666,-0.7510941886406232,0.986283849990806,0.11547328834400192
1.2737216910085998,0.6434869188524659,-0.10261392336791555,-1.6962100987535167,-0.9143837230813904,0.44549828492804183,0.06540104006749761,0.6683091856759349,-0.501846806927944,0.6883555436267353,0.986283849990806,-0.2266641236103454
1.5301472577810225,-0.5334439134244329,-0.26880806366188253,0.6872424977935131,0.5651347786492048,0.44549828492804183,0.06540104006749761,0.6683091856759349,-0.501846806927944,1.048217976693575,-0.24440474151912733,-0.5688015355646927
-0.008406142853514022,-1.589265768237482,-0.8820644413466208,1.3780983228796087,0.9362514596853073,-1.759323979195917,-1.2646182929415224,-0.8952337618824403,-0.501846806927944,-0.7510941886406232,-0.859749037274094,-0.5688015355646927
-0.6067324653225004,0.07186210017200748,-0.5795911060116008,-1.5580389337362976,0.21875920968217585,1.5479094169900212,1.3954203730765178,-0.11346228810325269,-0.501846806927944,0.3284931105598957,-0.5520768893966107,-0.5688015355646927
-1.4614843545639096,-0.022612457198707657,0.05194662710547374,-1.0398970649217258,0.693788561408387,-0.6569128471339376,0.06540104006749761,1.580375905084987,-0.501846806927944,8.245466638030367,-1.782765480906544,-0.91093894751904
-1.7179099213363322,-0.6447112935085773,-0.7889957227819993,-0.7980975261415925,0.19896632002691705,0.44549828492804183,0.06540104006749761,-0.7649385162525757,-0.501846806927944,-0.7510941886406232,-0.5520768893966107,-0.5688015355646927
0.33349461284304965,1.5652528404254509,1.7720559791480321,1.6198978616597421,-0.6669726023906554,-0.6569128471339376,-1.2646182929415224,1.4500806594551225,0.6207845001698666,0.6883555436267353,1.2939559978682893,2.168297760070086
